kilavuz_kodu,yil,universite_adi,birim_adi,2024_gerceklesen_siralama,2025_gerceklesen_siralama,2026_tahmini_siralama,2026_guven_alt_sinir,2026_guven_ust_sinir,tahmini_siralama_degisimi
300710973,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),İngilizce Öğretmenliği (İngilizce) (%50 İndirimli),139810.0,129207.0,150199,105871,473899,-20992.0
300750018,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Deniz ve Liman İşletmeciliği (İngilizce) (Burslu),1297907.0,1077359.0,1205865,844822,1684861,-128506.0
300750036,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Deniz Ulaştırma ve İşletme (İngilizce) (Burslu),874032.0,454379.0,761081,561207,1037457,-306702.0
300750072,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Ağız ve Diş Sağlığı (Burslu),1029161.0,948213.0,906667,702151,1260353,41546.0
300750081,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Ağız ve Diş Sağlığı (%50 İndirimli),2365309.0,2235345.0,2078174,1123460,2319864,157171.0
300750099,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Anestezi (Burslu),795752.0,749672.0,687097,561106,904440,62575.0
300750106,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Anestezi (%50 İndirimli),1794808.0,1711709.0,1636245,1054571,1965910,75464.0
300750115,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Fizyoterapi (Burslu),1056796.0,808914.0,960259,699047,1280757,-151345.0
300750124,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Fizyoterapi (%50 İndirimli),2561086.0,,2075980,1123188,2277423,
300750133,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),İlk ve Acil Yardım (Burslu),960790.0,740323.0,855594,657660,1133325,-115271.0
300750142,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),İlk ve Acil Yardım (%50 İndirimli),2031782.0,1895917.0,1907519,1108884,2180619,-11602.0
300750178,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Tıbbi Görüntüleme Teknikleri (Burslu),951097.0,767203.0,884287,634205,1228903,-117084.0
300750187,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Tıbbi Görüntüleme Teknikleri (%50 İndirimli),2228347.0,,2011343,1099691,2190485,
300790028,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Psikoloji (Burslu),229686.0,236219.0,224263,162208,359252,11956.0
300790029,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Psikoloji (%50 İndirimli),1100882.0,1419352.0,988586,709458,1387473,430766.0
300790032,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Beslenme ve Diyetetik (Burslu),480727.0,424959.0,443489,334141,788643,-18530.0
300790044,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Gemi Makineleri İşletmeciliği (İngilizce) (Burslu),909063.0,660967.0,805680,626252,1115825,-144713.0
300790045,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Gemi Makineleri İşletmeciliği (İngilizce) (%50 İndirimli),2117673.0,,1920788,1121762,2179957,
300790046,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Finans ve Bankacılık (İngilizce) (Burslu),1325715.0,1398820.0,1303189,814589,1658388,95631.0
300790048,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Uluslararası İşletme Yönetimi (İngilizce) (Burslu),1159157.0,1012156.0,1065630,752617,1471162,-53474.0
300790050,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Yazılım Mühendisliği (İngilizce) (Burslu),129055.0,277574.0,140357,90617,258793,137217.0
300790052,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Programcılığı (Burslu),1056088.0,972697.0,963978,707273,1289262,8719.0
300790053,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Programcılığı (%50 İndirimli),2667782.0,,2094217,1153948,2292957,
300790054,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Çevre Koruma ve Kontrol (Burslu),1819337.0,1370833.0,1700146,912910,2031415,-329313.0
300790056,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Sivil Hava Ulaştırma İşletmeciliği (Burslu),944195.0,752847.0,863558,633043,1224374,-110711.0
300790057,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Sivil Havacılık Kabin Hizmetleri (Burslu),616688.0,658560.0,576778,431017,763447,81782.0
300790058,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Deniz Ulaştırma ve İşletme (İngilizce) (%50 İndirimli),2091506.0,1708961.0,1869323,1103363,2189626,-160362.0
300790060,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Sivil Hava Ulaştırma İşletmeciliği (%50 İndirimli),2676980.0,2274684.0,2089055,1044398,2295325,185629.0
300790063,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Hemşirelik (%50 İndirimli),453738.0,417318.0,460112,348401,864106,-42794.0
300790064,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Yazılım Mühendisliği (Burslu),259198.0,,260748,192605,438222,
300790066,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Gastronomi ve Mutfak Sanatları (Burslu),301764.0,293830.0,331976,210960,475633,-38146.0
300790068,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Aşçılık (Burslu),1634030.0,1264484.0,1491321,950111,1820818,-226837.0
300790076,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (Burslu),636099.0,498111.0,580188,417802,829557,-82077.0
300790083,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),İnsansız Hava Aracı Teknolojisi ve Operatörlüğü (%50 İndirimli),2473351.0,2179628.0,2101399,1109959,2347679,78229.0
300790090,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Turizm İşletmeciliği (İngilizce) (Burslu),1284488.0,1227430.0,1200726,801130,1601438,26704.0
300790097,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Sivil Havacılık Kabin Hizmetleri (%50 İndirimli),2047776.0,1735541.0,1941230,1079844,2201501,-205689.0
300790118,2025,GİRNE ÜNİVERSİTESİ (KKTC-GİRNE),Pilotaj (İngilizce) (Ücretli),469053.0,480826.0,499805,365591,887590,-18979.0
300910141,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (Burslu),1653302.0,1483027.0,1477841,921784,1700404,5186.0
300910186,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Uluslararası İlişkiler (İngilizce) (Burslu),1519061.0,1417938.0,1403024,876866,1718987,14914.0
300950016,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Anestezi (Ücretli),2241961.0,,1995111,1105590,2265074,
300950025,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Anestezi (Burslu),894937.0,826923.0,813497,650747,1067733,13426.0
300950052,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Sağlık Kurumları İşletmeciliği (Burslu),1919459.0,1717055.0,1743030,1024226,2112913,-25975.0
300950079,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Fizyoterapi (Burslu),1313399.0,1215722.0,1203242,846275,1607042,12480.0
300990044,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Aşçılık (Burslu),1752306.0,1495120.0,1582906,1025805,1905698,-87786.0
300990046,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Aşçılık (%50 İndirimli),2564728.0,,2090009,1119847,2290810,
300990054,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Eczane Hizmetleri (Burslu),1533065.0,1410698.0,1355889,923381,1726646,54809.0
300990056,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Eczane Hizmetleri (%50 İndirimli),2458586.0,,2077224,1101955,2281430,
300990057,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Görsel İletişim Tasarımı (Burslu),1318882.0,,1164194,758667,1437513,
300990058,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Turizm İşletmeciliği (İngilizce) (Burslu),1540552.0,1437092.0,1426103,905840,1740902,10989.0
300990059,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Uluslararası İşletme Yönetimi (İngilizce) (Burslu),1542845.0,,1371953,863106,1634507,
300990060,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Anestezi (%50 İndirimli),1838487.0,1914536.0,1675509,1042638,1954449,239027.0
300990061,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Eczane Hizmetleri (Ücretli),2339411.0,,2012296,1093851,2236367,
300990062,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Fizyoterapi (%50 İndirimli),2442388.0,,2076308,1101337,2275921,
300990064,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),Sağlık Kurumları İşletmeciliği (%50 İndirimli),2414708.0,,2044183,1068321,2306105,
300990066,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),İç Mimarlık ve Çevre Tasarımı (Ücretli),1494409.0,1444552.0,1277500,846203,1516032,167052.0
300990067,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),İç Mimarlık ve Çevre Tasarımı (Burslu),510398.0,524858.0,475373,381502,860040,49485.0
300990068,2025,KIBRIS AMERİKAN ÜNİVERSİTESİ (KKTC-LEFKOŞA),İç Mimarlık ve Çevre Tasarımı (%50 İndirimli),957012.0,1398016.0,869618,660266,1349523,528398.0
301210093,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Psikoloji (Burslu),227799.0,369543.0,228281,170394,368082,141262.0
301210163,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Diş Hekimliği (Burslu),46375.0,42507.0,46626,37956,188049,-4119.0
301290074,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Psikoloji (%50 İndirimli),1482628.0,1458493.0,1214947,812105,1523608,243546.0
301290075,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Ağız ve Diş Sağlığı (Burslu),984958.0,901982.0,910119,694763,1270999,-8137.0
301290076,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Ağız ve Diş Sağlığı (%50 İndirimli),2322366.0,2160547.0,2036455,1128104,2286769,124092.0
301290083,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Fizyoterapi ve Rehabilitasyon (Burslu),486332.0,436300.0,458579,370781,831906,-22279.0
301290090,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Beslenme ve Diyetetik (Burslu),519082.0,493815.0,497478,383273,857769,-3663.0
301290097,2025,KIBRIS SAĞLIK VE TOPLUM BİLİMLERİ ÜNİVERSİTESİ (KKTC-GÜZELYURT),Çocuk Gelişimi (Burslu),569631.0,467871.0,529189,420786,960567,-61318.0
301310047,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İngilizce Öğretmenliği (İngilizce) (Ücretli),114151.0,,112555,80053,423671,
301310056,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İngilizce Öğretmenliği (İngilizce) (Burslu),45703.0,41711.0,46690,35608,173125,-4979.0
301310065,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İngilizce Öğretmenliği (İngilizce) (%50 İndirimli),107508.0,,113867,92712,513868,
301310083,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Okul Öncesi Öğretmenliği (Burslu),63834.0,154480.0,62712,38159,212081,91768.0
301310162,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Psikoloji (Ücretli),1254421.0,,1033602,721611,1389244,
301310171,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Psikoloji (Burslu),237701.0,369591.0,235129,175346,378559,134462.0
301310189,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Psikoloji (%50 İndirimli),1100988.0,,980874,706755,1403573,
301310205,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),İşletme (İngilizce) (Burslu),1107376.0,685099.0,993559,695205,1373719,-308460.0
301390037,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Psikoloji (İngilizce) (Burslu),246573.0,317556.0,244002,176096,393459,73554.0
301390040,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Özel Eğitim Öğretmenliği (Burslu),15413.0,13189.0,18747,9872,197712,-5558.0
301390041,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Özel Eğitim Öğretmenliği (%50 İndirimli),60397.0,76684.0,63282,41286,248436,13402.0
301390042,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Özel Eğitim Öğretmenliği (Ücretli),66591.0,80977.0,65226,42245,207337,15751.0
301390046,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Fizyoterapi ve Rehabilitasyon (Ücretli),1143592.0,,984777,642049,1351940,
301390047,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Fizyoterapi ve Rehabilitasyon (Burslu),490681.0,453885.0,481588,369233,920915,-27703.0
301390049,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Hukuk (Burslu),74106.0,54824.0,69249,45111,217211,-14425.0
301390053,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Yazılım Mühendisliği (İngilizce) (Burslu),266126.0,,256626,190357,442092,
301390059,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Uluslararası Finans ve Bankacılık (İngilizce) (Burslu),954044.0,1107937.0,914700,616594,1374656,193237.0
301390070,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Beslenme ve Diyetetik (İngilizce) (Burslu),510548.0,494192.0,503121,394938,899939,-8929.0
301390073,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Aşçılık (Burslu),1486834.0,963011.0,1208819,807005,1702542,-245808.0
301390144,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (Burslu),1387164.0,1278862.0,1231430,788105,1525006,47432.0
301390158,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Bilgisayar Programcılığı (İngilizce) (Burslu),1331429.0,1198744.0,1213457,837510,1616075,-14713.0
301390172,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Diş Hekimliği (Burslu),47048.0,42221.0,48349,33668,231526,-6128.0
301390179,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Diş Hekimliği (Ücretli),52073.0,,53620,35094,224550,
301390186,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Diş Hekimliği (%50 İndirimli),51799.0,75452.0,54482,41566,234586,20970.0
301390193,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Gastronomi ve Mutfak Sanatları (Burslu),301333.0,282522.0,333585,208722,488546,-51063.0
301390214,2025,ULUSLARARASI FİNAL ÜNİVERSİTESİ (KKTC-GİRNE),Turizm İşletmeciliği (İngilizce) (Burslu),1261902.0,1149543.0,1250589,785954,1592419,-101046.0
301410015,2025,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),İngilizce Öğretmenliği (İngilizce) (Burslu),44782.0,42722.0,38561,29217,164250,4161.0
301410027,2025,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Hukuk (Burslu),75545.0,56475.0,72649,40684,218623,-16174.0
301410035,2025,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Diş Hekimliği (Burslu),46615.0,43385.0,45836,36546,191335,-2451.0
301410045,2025,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Psikoloji (Burslu),265763.0,301609.0,277046,179366,487670,24563.0
301410052,2025,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Psikoloji (%25 İndirimli),1477107.0,,1388200,879964,1741776,
301410066,2025,ADA KENT ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Yazılım Mühendisliği (İngilizce) (Burslu),271595.0,,271186,184514,453735,
301510010,2025,KIBRIS BATI ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Bilgisayar Mühendisliği (İngilizce) (Burslu),271149.0,,282614,170878,534650,
301510012,2025,KIBRIS BATI ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),İşletme (İngilizce) (Burslu),1128341.0,953282.0,950822,644157,1337363,2460.0
301510013,2025,KIBRIS BATI ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Havacılık Yönetimi (İngilizce) (Burslu),611629.0,452561.0,641806,422936,1225692,-189245.0
301510017,2025,KIBRIS BATI ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Psikoloji (Burslu),260013.0,394599.0,250032,185118,401795,144567.0
301510018,2025,KIBRIS BATI ÜNİVERSİTESİ (KKTC-GAZİMAĞUSA),Psikoloji (%50 İndirimli),1568421.0,,1270597,831271,1532129,
301610010,2025,ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ (KKTC-GİRNE),İç Mimarlık ve Çevre Tasarımı (İngilizce) (Ücretli),1642081.0,,1548789,962308,1870340,
301610011,2025,ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ (KKTC-GİRNE),İç Mimarlık ve Çevre Tasarımı (İngilizce) (Burslu),754376.0,681608.0,694846,532520,1199322,-13238.0
301610012,2025,ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ (KKTC-GİRNE),İç Mimarlık ve Çevre Tasarımı (İngilizce) (%50 İndirimli),1180229.0,,1078933,768345,1481126,
301610014,2025,ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ (KKTC-GİRNE),Yeni Medya ve İletişim (Burslu),1221804.0,,1137075,752275,1571020,
301610023,2025,ARKIN YARATICI SANATLAR VE TASARIM ÜNİVERSİTESİ (KKTC-GİRNE),Endüstriyel Tasarım (İngilizce) (Burslu),1065606.0,1035980.0,966053,667799,1264256,69927.0
